Part_ID,Part_Name,Equipment_Family_ID,Equipment_Family,Equipment_Model,Part_Category_ID,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,Target_Service_Level,Avg_Weekly_Demand_Seed,ABC_Class,Source_Context,Movement_Class,Movement_Lines_36M,Annual_Lines,Avg_Monthly_Lines,Cumulative_Movement_%,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Min_Dimension_mm,Stock_Managed,Avg_Daily_Qty,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Max_Stock_Qty,Stock_Qty,Total_Qty_36M,Total_Volume_cm3
AD-PNE-0995,Radar Calibration Solenoid Valve,AD,ADAS & Diagnosis,Radar Calibration,PNE,Pneumatic valves & cylinders,intermittent,Critical,SUP-004,EU,180,Small Rack,Active,0.985,0.341,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F12,PALLET,1196,615,772,567837,1196,615,0,0.068,1,2,3,5,4,54,2839185
WB-PNE-0777,EM 9000 Manifold Valve,WB,Wheel Balancer,EM 9000,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-017,EU,110,Small Rack,Active,0.94,0.353,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B07,D,246,173,124,5277,246,124,0,0.071,1,1,2,3,3,56,15831
VL-PNE-0430,Alignment Lift Air Hose Set,VL,Vehicle Lift,Alignment Lift,PNE,Pneumatic valves & cylinders,intermittent,Low,SUP-016,EU,325,Small Rack,Active,0.9,0.305,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T03,VER,719,693,60,29896,719,60,0,0.061,1.1,1,2,4,2,48,119584
TE-PNE-0304,Suspension Tester Air Hose Set,TE,Technical Control,Suspension Tester,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-002,Italy,350,Small Rack,Active,0.94,0.302,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P03,VER,1116,276,31,9548,1116,31,0,0.06,1,1,2,3,4,48,28644
TC-SNS-0660,HD1200 Truck Proximity Switch,TC,Tyre Changer,HD1200 Truck,SNS,"Sensors, encoders & switches",intermittent,High,SUP-005,Eastern Europe,46.63,Electronics Cage,Active,0.97,0.387,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Z40,D,182,180,30,983,182,30,1,0.077,1.4,2,3,5,5,61,4915
TC-CAB-0143,Basic Line TC Power Cable,TC,Tyre Changer,Basic Line TC,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-017,EU,27.46,Bin,Active,0.94,0.407,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F33,B,77,104,97,777,104,77,0,0.081,1,1,2,4,3,64,3108
TC-PNE-0880,Artiglio Master Air Hose Set,TC,Tyre Changer,Artiglio Master,PNE,Pneumatic valves & cylinders,intermittent,Critical,SUP-012,Italy,75,Small Rack,Active,0.985,0.363,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A08,D,99,140,47,651,140,47,0,0.073,1,1,2,3,2,57,1953
TE-CAB-0255,Suspension Tester Power Cable,TE,Technical Control,Suspension Tester,CAB,"Cables, connectors & harnesses",intermittent,Low,SUP-013,North America,19.97,Bin,Active,0.9,0.412,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E32,E,267,144,144,5537,267,144,1,0.082,2.7,1,3,5,6,65,27685
TC-PNE-0695,Basic Line TC Air Regulator,TC,Tyre Changer,Basic Line TC,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-004,EU,215,Small Rack,Active,0.94,0.256,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T04,F,370,595,45,9907,595,45,1,0.051,1,1,2,3,1,40,29721
AD-HYD-0698,Radar Calibration Flow Valve,AD,ADAS & Diagnosis,Radar Calibration,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-009,Italy,240,Small Rack,Active,0.97,0.25,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F19,E,288,344,15,1486,344,15,0,0.05,1,1,2,3,2,39,4458
TE-HYD-0210,Brake Tester Lift Cylinder Seal,TE,Technical Control,Brake Tester,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-009,Italy,90,Small Rack,Active,0.94,0.291,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I12,E,380,132,161,8076,380,132,0,0.058,1,1,2,3,2,46,24228
TC-SNS-0012,Artiglio Master Load Cell,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-003,EU,380,Electronics Cage,Active,0.985,0.207,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-M46,B,67,76,119,606,119,67,0,0.041,1,1,2,4,2,33,2424
WB-HYD-0823,Mobile Balancer Flow Valve,WB,Wheel Balancer,Mobile Balancer,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-015,EU,285,Small Rack,Active,0.94,0.225,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T01,D,114,155,103,1820,155,103,0,0.045,1.4,1,2,4,3,36,7280
WB-PNE-0206,ET Series Air Regulator,WB,Wheel Balancer,ET Series,PNE,Pneumatic valves & cylinders,intermittent,Low,SUP-002,Italy,145,Small Rack,Active,0.9,0.268,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P21,VER,760,731,51,28334,760,51,0,0.054,1,1,2,3,4,42,85002
WB-CAB-0533,Eyelight Sensor Harness,WB,Wheel Balancer,Eyelight,CAB,"Cables, connectors & harnesses",intermittent,Low,SUP-004,EU,26.82,Bin,Active,0.9,0.344,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P34,E,324,304,145,14282,324,145,0,0.069,1,1,2,3,3,54,42846
WB-SNS-0061,ET Series Load Cell,WB,Wheel Balancer,ET Series,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-014,Eastern Europe,145,Electronics Cage,Active,0.985,0.262,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D28,VER,1320,717,188,177931,1320,188,0,0.052,1.6,1,2,4,2,41,711724
WA-SNS-0859,Exact Precision Position Sensor,WA,Wheel Aligner,Exact Precision,SNS,"Sensors, encoders & switches",intermittent,High,SUP-015,EU,165,Electronics Cage,Active,0.97,0.277,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F95,D,148,183,25,677,183,25,0,0.055,1.4,1,2,4,3,44,2708
WB-PNE-0382,Mobile Balancer Air Regulator,WB,Wheel Balancer,Mobile Balancer,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-016,EU,38.44,Small Rack,Phase-out,0.94,0.342,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E25,VER,1383,581,138,110886,1383,138,0,0.068,1.1,1,2,4,4,54,443544
TC-HYD-0487,Basic Line TC Pump Assembly,TC,Tyre Changer,Basic Line TC,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-020,EU,31.52,Small Rack,Active,0.94,0.348,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C97,E,158,208,126,4141,208,126,0,0.07,1.3,1,2,4,1,55,16564
WA-PNE-0671,3D Aligner Manifold Valve,WA,Wheel Aligner,3D Aligner,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-012,Italy,140,Small Rack,Active,0.94,0.279,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D25,VER,1314,421,166,91830,1314,166,0,0.056,1,1,2,4,4,44,367320
VL-HYD-1000,Scissor Lift Hose Coupling,VL,Vehicle Lift,Scissor Lift,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-020,EU,120,Small Rack,Active,0.94,0.284,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B26,D,294,207,86,5234,294,86,1,0.057,1.3,1,2,3,3,45,15702
TC-MTR-0395,A2024 LL Gear Motor,TC,Tyre Changer,A2024 LL,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-006,EU,1930,Heavy Rack,Active,0.97,0.171,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E61,E,307,134,50,2057,307,50,0,0.034,1,1,2,3,3,27,6171
VL-PCB-0489,Alignment Lift Power Supply Board,VL,Vehicle Lift,Alignment Lift,PCB,Control boards & displays,rare_critical,High,SUP-013,North America,1130,Electronics Cage,Active,0.97,0.175,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I50,ORANGE,924,613,307,173888,924,307,0,0.035,2.7,1,2,3,2,28,521664
WA-PCB-0411,Camera Aligner Display Module,WA,Wheel Aligner,Camera Aligner,PCB,Control boards & displays,rare_critical,High,SUP-019,EU,560,Electronics Cage,Active,0.97,0.2,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F83,B,93,43,86,344,93,43,0,0.04,1,1,2,4,3,32,1376
WB-PNE-0817,Mobile Balancer Manifold Valve,WB,Wheel Balancer,Mobile Balancer,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-014,Eastern Europe,50,Small Rack,Active,0.97,0.338,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N11,F,554,325,26,4681,554,26,1,0.068,1.6,1,2,4,1,53,18724
TE-SNS-0716,Inspection Line Proximity Switch,TE,Technical Control,Inspection Line,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-017,EU,295,Electronics Cage,Active,0.94,0.252,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B47,ORANGE,1115,489,552,300970,1115,489,0,0.05,1,1,2,4,3,40,1203880
TC-SNS-0852,A2024 LL Proximity Switch,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-014,Eastern Europe,475,Electronics Cage,Active,0.985,0.216,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N73,B,79,74,20,117,79,20,0,0.043,1.6,1,2,3,2,34,351
TC-SNS-0023,Basic Line TC Limit Switch,TC,Tyre Changer,Basic Line TC,SNS,"Sensors, encoders & switches",intermittent,High,SUP-018,EU,150,Electronics Cage,Phase-out,0.97,0.279,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B86,D,297,108,160,5132,297,108,0,0.056,1.3,1,2,4,5,44,20528
TC-SNS-0007,A2024 LL Position Sensor,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,Low,SUP-001,Italy,190,Electronics Cage,Active,0.9,0.27,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C76,VER,1256,519,108,70401,1256,108,1,0.054,1,1,2,4,5,43,281604
AD-SNS-0495,SCE Calibration Proximity Switch,AD,ADAS & Diagnosis,SCE Calibration,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-003,EU,50,Electronics Cage,Active,0.94,0.335,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T21,PALLET,1132,688,252,196262,1132,252,0,0.067,1,1,2,4,5,53,785048
TC-PCB-0616,Basic Line TC Processor Module,TC,Tyre Changer,Basic Line TC,PCB,Control boards & displays,rare_critical,Medium,SUP-003,EU,960,Electronics Cage,Active,0.94,0.19,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A85,PALLET,976,678,156,103230,976,156,0,0.038,1,1,2,3,3,30,309690
VL-PCB-0199,Alignment Lift I/O Board,VL,Vehicle Lift,Alignment Lift,PCB,Control boards & displays,rare_critical,High,SUP-011,EU,630,Electronics Cage,Active,0.97,0.202,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C52,D,288,221,102,6492,288,102,0,0.04,1,1,2,4,1,32,25968
TC-SNS-0571,A2024 LL Limit Switch,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-006,EU,29.48,Electronics Cage,Active,0.97,0.365,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B41,PALLET,975,557,886,481164,975,557,0,0.073,1,1,2,3,3,57,1443492
VL-SNS-0326,ERCO Lift Speed Sensor,VL,Vehicle Lift,ERCO Lift,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-011,EU,520,Electronics Cage,Active,0.94,0.229,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S82,D,260,182,86,4070,260,86,1,0.046,1,1,2,4,1,36,16280
WA-SNS-0115,3D Aligner Speed Sensor,WA,Wheel Aligner,3D Aligner,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-013,North America,135,Electronics Cage,Active,0.985,0.293,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-M57,D,289,230,42,2792,289,42,0,0.059,2.7,1,2,4,2,46,11168
TC-SNS-0913,Artiglio Master Limit Switch,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-020,EU,105,Electronics Cage,Active,0.985,0.31,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T22,D,97,152,169,2492,169,97,0,0.062,1.3,2,3,5,4,49,12460
TC-PCB-0564,Artiglio Master Display Module,TC,Tyre Changer,Artiglio Master,PCB,Control boards & displays,rare_critical,High,SUP-015,EU,1370,Electronics Cage,Active,0.97,0.194,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y69,F,438,196,38,3262,438,38,0,0.039,1.4,1,2,4,4,31,13048
VL-HYD-0551,ERCO Lift Flow Valve,VL,Vehicle Lift,ERCO Lift,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-012,Italy,65,Small Rack,Active,0.97,0.334,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N11,E,338,239,115,9290,338,115,0,0.067,1,1,2,3,3,53,27870
WA-SNS-0458,Exact Precision Load Cell,WA,Wheel Aligner,Exact Precision,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-010,EU,50,Electronics Cage,Active,0.985,0.338,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S91,B,53,103,29,158,103,29,0,0.068,1.1,1,2,4,1,53,632
TC-PNE-0642,Basic Line TC Manifold Valve,TC,Tyre Changer,Basic Line TC,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-004,EU,85,Small Rack,Active,0.97,0.316,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C33,D,275,153,97,4081,275,97,0,0.063,1,1,2,3,1,50,12243
TE-CMP-0949,Brake Tester Bead Breaker Pad,TE,Technical Control,Brake Tester,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-011,EU,240,Small Rack,Active,0.94,0.992,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-T34,B,104,30,95,296,104,30,1,0.198,1,2,3,5,2,155,1480
WB-MTR-0606,Mobile Balancer Rotation Drive,WB,Wheel Balancer,Mobile Balancer,MTR,"Motors, drives & gearboxes",rare_critical,Medium,SUP-002,Italy,1600,Heavy Rack,Active,0.94,0.148,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B40,E,337,372,141,17676,372,141,0,0.03,1,1,2,4,1,24,70704
VL-SNS-0275,Scissor Lift Calibration Sensor,VL,Vehicle Lift,Scissor Lift,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-018,EU,65,Electronics Cage,Active,0.94,0.284,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S39,B,132,99,11,144,132,11,0,0.057,1.3,1,2,3,1,45,432
WA-CAB-0819,Camera Aligner Power Cable,WA,Wheel Aligner,Camera Aligner,CAB,"Cables, connectors & harnesses",intermittent,Low,SUP-004,EU,55,Bin,Active,0.9,0.293,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F73,E,391,346,30,4059,391,30,1,0.059,1,1,2,4,4,46,16236
WA-SNS-0465,3D Aligner Speed Sensor,WA,Wheel Aligner,3D Aligner,SNS,"Sensors, encoders & switches",intermittent,Low,SUP-007,Eastern Europe,270,Electronics Cage,Active,0.9,0.191,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A72,B,31,54,117,196,117,31,1,0.038,1.4,1,2,4,4,30,784
WB-HYD-0971,Eyelight Hydraulic Seal Kit,WB,Wheel Balancer,Eyelight,HYD,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-014,Eastern Europe,215,Small Rack,Phase-out,0.985,0.213,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C04,E,140,297,31,1289,297,31,0,0.043,1.6,1,2,3,2,34,3867
TE-HYD-0641,Brake Tester Flow Valve,TE,Technical Control,Brake Tester,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-015,EU,48.36,Small Rack,Active,0.97,0.294,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S38,D,111,120,143,1905,143,111,0,0.059,1.4,1,2,4,4,46,7620
VL-MTR-0319,Two-Post Lift Servo Motor,VL,Vehicle Lift,Two-Post Lift,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-011,EU,390,Heavy Rack,Active,0.97,0.169,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S63,E,402,272,80,8748,402,80,1,0.034,1,1,2,4,2,27,34992
TC-SNS-0974,HD1200 Truck Proximity Switch,TC,Tyre Changer,HD1200 Truck,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-009,Italy,185,Electronics Cage,Active,0.94,0.239,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C57,B,111,80,42,373,111,42,0,0.048,1,1,2,4,5,38,1492
TC-MTR-0307,Basic Line TC Motor Brake,TC,Tyre Changer,Basic Line TC,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-009,Italy,415,Heavy Rack,Active,0.97,0.173,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q14,D,82,182,64,955,182,64,0,0.035,1,1,2,4,2,27,3820
WB-PCB-0876,ET Series Control Board,WB,Wheel Balancer,ET Series,PCB,Control boards & displays,rare_critical,High,SUP-019,EU,1530,Electronics Cage,Active,0.97,0.154,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D76,E,376,220,59,4880,376,59,1,0.031,1,1,2,4,4,25,19520
WB-PCB-0563,ET Series Operator Panel,WB,Wheel Balancer,ET Series,PCB,Control boards & displays,rare_critical,High,SUP-013,North America,980,Electronics Cage,Active,0.97,0.155,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y39,E,345,356,40,4913,356,40,0,0.031,2.7,1,2,4,5,25,19652
TE-BRG-0109,Suspension Tester Support Bushing,TE,Technical Control,Suspension Tester,BRG,Bearings & shafts,regular,High,SUP-003,EU,80,Bin,Active,0.97,1.154,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-I77,B,140,65,35,318,140,35,1,0.231,1,3,5,9,10,181,2862
TC-BLT-0062,A2024 LL Timing Belt,TC,Tyre Changer,A2024 LL,BLT,Belts & pulleys,regular,Low,SUP-011,EU,50,Bin,Active,0.9,1.215,B,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-S82,B,78,48,110,412,110,48,1,0.243,1,3,5,8,3,190,3296
WA-CMP-0472,Camera Aligner Turntable Clamp,WA,Wheel Aligner,Camera Aligner,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-001,Italy,205,Small Rack,Active,0.94,1.046,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-A06,VER,772,647,193,96400,772,193,1,0.209,1,3,5,7,6,164,674800
VL-CMP-0353,Alignment Lift Jaw Cover,VL,Vehicle Lift,Alignment Lift,CMP,"Clamps, jaws & tooling",regular,High,SUP-018,EU,455,Small Rack,Active,0.97,0.95,A,Anonymised/reconstructed warehouse transition dataset,D,0,0,0,100,R-B46,B,43,128,67,369,128,43,1,0.19,1.3,2,4,7,3,149,2583
TC-SNS-0440,Artiglio Master Calibration Sensor,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,High,SUP-006,EU,155,Electronics Cage,Phase-out,0.97,0.254,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F14,D,170,104,41,725,170,41,0,0.051,1,1,2,4,1,40,2900
WA-PNE-0718,REMO Foot Pedal Valve,WA,Wheel Aligner,REMO,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-010,EU,44.47,Small Rack,Active,0.97,0.312,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D72,F,365,517,129,24343,517,129,1,0.062,1.1,1,2,4,1,49,97372
WA-PNE-0006,3D Aligner Pneumatic Cylinder,WA,Wheel Aligner,3D Aligner,PNE,Pneumatic valves & cylinders,intermittent,Critical,SUP-015,EU,105,Small Rack,Active,0.985,0.273,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C19,E,156,256,78,3115,256,78,0,0.055,1.4,1,2,4,5,43,12460
WB-PCB-0805,EM 9000 Power Supply Board,WB,Wheel Balancer,EM 9000,PCB,Control boards & displays,rare_critical,High,SUP-003,EU,430,Electronics Cage,Active,0.97,0.18,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q84,D,151,227,115,3942,227,115,0,0.036,1,1,2,3,3,29,11826
WA-SNS-0527,REMO Limit Switch,WA,Wheel Aligner,REMO,SNS,"Sensors, encoders & switches",intermittent,High,SUP-018,EU,95,Electronics Cage,Active,0.97,0.276,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y25,B,105,72,96,726,105,72,0,0.055,1.3,1,2,4,2,44,2904
VL-MTR-0147,Scissor Lift Rotation Drive,VL,Vehicle Lift,Scissor Lift,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-018,EU,2300,Heavy Rack,Active,0.97,0.151,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H88,E,354,219,101,7830,354,101,0,0.03,1.3,1,2,4,3,24,31320
TE-PCB-0708,Suspension Tester Operator Panel,TE,Technical Control,Suspension Tester,PCB,Control boards & displays,rare_critical,Low,SUP-018,EU,940,Electronics Cage,Active,0.9,0.164,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q26,B,34,120,41,167,120,34,1,0.033,1.3,1,2,4,5,26,668
TC-SNS-0863,A2024 LL Proximity Switch,TC,Tyre Changer,A2024 LL,SNS,"Sensors, encoders & switches",intermittent,High,SUP-017,EU,150,Electronics Cage,Active,0.97,0.254,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F87,B,48,133,111,709,133,48,0,0.051,1,1,2,3,2,40,2127
WA-SNS-0901,Camera Aligner Position Sensor,WA,Wheel Aligner,Camera Aligner,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-013,North America,90,Electronics Cage,Active,0.94,0.287,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T83,E,249,203,29,1466,249,29,0,0.057,2.7,1,2,3,2,45,4398
TE-SAF-0340,Brake Tester Guard Switch,TE,Technical Control,Brake Tester,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-006,EU,710,Small Rack,Active,0.97,0.172,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q51,PALLET,943,787,313,232290,943,313,0,0.034,1,1,2,4,3,27,929160
TC-MTR-0393,Artiglio Master Gear Motor,TC,Tyre Changer,Artiglio Master,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-009,Italy,670,Heavy Rack,Active,0.97,0.173,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C42,VER,1317,415,52,28421,1317,52,0,0.035,1,1,2,4,4,27,113684
AD-PNE-0804,Camera Calibration Solenoid Valve,AD,ADAS & Diagnosis,Camera Calibration,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-017,EU,85,Small Rack,Active,0.97,0.288,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I28,D,138,169,124,2892,169,124,0,0.058,1,1,2,3,2,45,8676
VL-SNS-0298,Two-Post Lift Speed Sensor,VL,Vehicle Lift,Two-Post Lift,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-001,Italy,205,Electronics Cage,Active,0.985,0.247,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P71,E,313,242,150,11362,313,150,0,0.049,1,1,2,3,3,39,34086
AD-PCB-0744,SCE Calibration Control Board,AD,ADAS & Diagnosis,SCE Calibration,PCB,Control boards & displays,rare_critical,Medium,SUP-020,EU,980,Electronics Cage,Active,0.94,0.167,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q63,D,236,218,27,1389,236,27,0,0.033,1.3,1,2,3,2,27,4167
TC-MTR-0745,Basic Line TC Motor Brake,TC,Tyre Changer,Basic Line TC,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-010,EU,1210,Heavy Rack,Active,0.97,0.165,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I19,VER,938,759,79,56243,938,79,0,0.033,1.1,1,2,3,2,26,168729
TC-MTR-0262,Basic Line TC Motor Brake,TC,Tyre Changer,Basic Line TC,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-019,EU,750,Heavy Rack,Active,0.97,0.167,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S14,E,237,321,151,11488,321,151,0,0.033,1,1,2,3,2,27,34464
VL-PCB-0229,ERCO Lift Power Supply Board,VL,Vehicle Lift,ERCO Lift,PCB,Control boards & displays,rare_critical,High,SUP-018,EU,445,Electronics Cage,Active,0.97,0.146,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F53,D,218,187,76,3098,218,76,0,0.029,1.3,1,2,4,1,23,12392
TC-HYD-0373,Artiglio Master Hydraulic Seal Kit,TC,Tyre Changer,Artiglio Master,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-020,EU,55,Small Rack,Active,0.97,0.268,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D40,F,430,257,175,19339,430,175,0,0.054,1.3,1,2,4,3,42,77356
TC-PCB-0730,Artiglio Master Power Supply Board,TC,Tyre Changer,Artiglio Master,PCB,Control boards & displays,rare_critical,High,SUP-019,EU,190,Electronics Cage,Active,0.97,0.184,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y30,D,154,118,34,618,154,34,0,0.037,1,1,2,3,1,29,1854
VL-PCB-0703,Two-Post Lift Processor Module,VL,Vehicle Lift,Two-Post Lift,PCB,Control boards & displays,rare_critical,High,SUP-005,Eastern Europe,1770,Electronics Cage,Active,0.97,0.131,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I64,F,270,573,190,29395,573,190,1,0.026,1.4,1,2,4,4,21,117580
TC-PCB-0106,Basic Line TC Keypad Board,TC,Tyre Changer,Basic Line TC,PCB,Control boards & displays,rare_critical,Critical,SUP-004,EU,720,Electronics Cage,Active,0.985,0.138,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A52,F,264,390,67,6898,390,67,0,0.028,1,1,2,3,2,22,20694
