Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3,Part_Name,Equipment_Family,Equipment_Model,Demand_Profile,Storage_Type,Lifecycle_Status,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Max_Dimension_mm,Fits_Tray_Footprint,Fits_Height,Dimensionally_Feasible,Movement_Priority_For_Automation,Manual_Only_UDC,Compact_Item,Automation_Candidate,Automation_Exclusion_Reason
WB-SNS-0227,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-S68,B,510.0,A,NC,1,Critical,SUP-002,Italy,"Sensors, encoders & switches",40,2,4,1,1020.0,False,,80,Mobile Balancer Calibration Sensor,Wheel Balancer,Mobile Balancer,intermittent,Electronics Cage,Active,21,37,51,51,True,True,True,False,False,True,True,Candidate
WB-SNS-0018,1,3,0,4,0.0833333333333333,0.453777454810862,5.44532945773034,7,Z,1.0,2,3,0,False,R-A88,B,620.0,A,D,1,High,SUP-001,Italy,"Sensors, encoders & switches",116,1,5,1,2480.0,False,48.00000000000002,116,EM 9000 Position Sensor,Wheel Balancer,EM 9000,intermittent,Electronics Cage,Active,104,140,8,140,True,True,True,False,False,True,True,Candidate
WB-CON-0707,5,6,0,11,0.801282051282051,1.05598064373067,1.31786384337587,69,Y,1.0,5,9,0,False,R-Z66,B,2.72,C,C,1,Medium,SUP-017,EU,Consumables & service kits,26,5,16,1,29.92,False,13.728000000000003,130,Eyelight Filter Kit,Wheel Balancer,Eyelight,frequent,Bin,Active,44,24,25,44,True,True,True,False,False,True,True,Candidate
TC-BRG-0182,2,1,0,3,0.0641025641025641,0.334654124374891,5.2206043402483,6,Z,1.0,2,3,0,False,R-Z45,B,25.52,C,D,1,Critical,SUP-012,Italy,Bearings & shafts,84,2,5,1,76.56,False,46.8,168,HD1200 Truck Hub Shaft,Tyre Changer,HD1200 Truck,regular,Bin,Active,36,46,51,51,True,True,True,False,False,True,True,Candidate
TC-BLT-0127,2,2,0,4,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.1,4,6,4,True,R-Y77,B,12.25,C,D,1,Medium,SUP-010,EU,Belts & pulleys,98,2,8,1,49.0,True,103.9999999999999,196,HD1200 Truck Timing Belt,Tyre Changer,HD1200 Truck,regular,Bin,Active,73,84,16,84,True,True,True,False,False,True,True,Candidate
WA-BRG-0248,2,3,0,5,0.128205128205128,0.587152216544302,4.57978728904556,9,Z,1.3,2,3,0,False,R-M10,B,135.0,A,D,1,Medium,SUP-018,EU,Bearings & shafts,142,2,5,1,675.0,False,39.000000000000064,284,Camera Aligner Balancer Shaft,Wheel Aligner,Camera Aligner,regular,Bin,Active,24,102,58,102,True,True,True,False,False,True,True,Candidate
WA-BLT-0666,2,3,0,5,0.0833333333333333,0.467779012249454,5.61334814699345,6,Z,1.6,3,5,0,False,R-P57,B,17.19,C,D,1,High,SUP-014,Eastern Europe,Belts & pulleys,158,2,8,1,85.95,False,60.00000000000002,316,Exact Precision Motor Belt,Wheel Aligner,Exact Precision,regular,Bin,New,99,55,29,99,True,True,True,False,False,True,True,Candidate
AD-CON-0990,5,6,0,11,0.814102564102564,1.15733000384499,1.42160220944738,62,Y,1.3,6,10,0,False,R-I23,B,28.9,A,C,1,High,SUP-018,EU,Consumables & service kits,66,5,14,1,317.9,False,13.51181102362205,330,Diagnostic Console Grease Cartridge,ADAS & Diagnosis,Diagnostic Console,frequent,Bin,Active,20,31,107,107,True,True,True,False,False,True,True,Candidate
WA-BRG-0888,5,0,0,5,0.16025641025641,0.514271108015304,3.2090517140155,18,Z,1.4,1,3,0,False,R-N74,B,230.0,A,D,1,Low,SUP-005,Eastern Europe,Bearings & shafts,67,5,5,1,1150.0,False,31.200000000000053,335,Exact Precision Balancer Shaft,Wheel Aligner,Exact Precision,regular,Bin,Active,24,32,87,87,True,True,True,False,False,True,True,Candidate
TC-PNE-0152,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-I26,B,49.27,C,NC,1,High,SUP-011,EU,Pneumatic valves & cylinders,177,2,3,1,98.54,False,,354,Artiglio Master Foot Pedal Valve,Tyre Changer,Artiglio Master,intermittent,Small Rack,Active,129,125,11,129,True,True,True,False,False,True,True,Candidate
AD-SNS-0286,6,0,2,4,0.108974358974359,0.563098776056529,5.16725935675403,10,Z,2.7,2,4,0,False,R-I90,B,60.0,B,D,1,High,SUP-013,North America,"Sensors, encoders & switches",88,6,6,1,240.0,False,36.70588235294117,528,SCE Calibration Proximity Switch,ADAS & Diagnosis,SCE Calibration,intermittent,Electronics Cage,Active,67,88,15,88,True,True,True,False,False,True,True,Candidate
VL-BRG-0071,5,0,0,5,0.358974358974359,0.778325066418727,2.16819125645217,36,Y,1.6,2,3,0,False,R-N71,B,32.81,C,D,1,Low,SUP-014,Eastern Europe,Bearings & shafts,109,5,5,1,164.05,False,13.928571428571429,545,Scissor Lift Main Shaft,Vehicle Lift,Scissor Lift,regular,Bin,Active,93,117,10,117,True,True,True,False,False,True,True,Candidate
WB-BRG-0022,7,0,0,7,0.0705128205128205,0.426723140389939,6.05170999098459,5,Z,1.0,2,3,0,False,R-T14,B,165.0,A,D,1,High,SUP-003,EU,Bearings & shafts,80,7,6,1,1155.0,False,99.2727272727273,560,EM 9000 Main Shaft,Wheel Balancer,EM 9000,regular,Bin,Active,25,103,31,103,True,True,True,False,False,True,True,Candidate
AD-BRG-0684,2,3,0,5,0.282051282051282,0.801570006158251,2.8419300218338,20,Z,1.0,2,3,0,False,R-D69,B,210.0,A,D,1,High,SUP-019,EU,Bearings & shafts,323,2,6,1,1050.0,False,17.72727272727273,646,Diagnostic Console Bearing Set,ADAS & Diagnosis,Diagnostic Console,regular,Bin,Active,87,53,70,87,True,True,True,False,False,True,True,Candidate
WB-SNS-0932,6,0,0,6,0.0705128205128205,0.378659426298748,5.37007913660042,6,Z,1.6,2,3,0,False,R-C30,B,485.0,A,D,1,High,SUP-014,Eastern Europe,"Sensors, encoders & switches",114,6,5,1,2910.0,False,85.09090909090911,684,ET Series Position Sensor,Wheel Balancer,ET Series,intermittent,Electronics Cage,Active,21,82,66,82,True,True,True,False,False,True,True,Candidate
VL-BRG-0261,1,2,0,3,0.0897435897435897,0.525133406973822,5.85148653485116,6,Z,1.1,1,2,0,False,R-I75,B,40.41,B,D,1,Low,SUP-016,EU,Bearings & shafts,702,1,4,1,121.23,False,33.428571428571445,702,Alignment Lift Spindle Bearing,Vehicle Lift,Alignment Lift,regular,Bin,Active,125,144,39,144,True,True,True,False,False,True,True,Candidate
VL-BRG-0814,3,5,0,8,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,2.7,4,7,0,False,R-I75,B,34.87,C,D,1,Medium,SUP-013,North America,Bearings & shafts,242,3,10,1,278.96,False,207.9999999999998,726,Scissor Lift Hub Shaft,Vehicle Lift,Scissor Lift,regular,Bin,Active,112,47,46,112,True,True,True,False,False,True,True,Candidate
TC-CAB-0558,1,1,0,2,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-T37,B,8.75,C,D,1,Low,SUP-004,EU,"Cables, connectors & harnesses",736,1,3,1,17.5,False,156.00000000000026,736,A2024 LL Usb Interface Cable,Tyre Changer,A2024 LL,intermittent,Bin,Active,90,75,109,109,True,True,True,False,False,True,True,Candidate
WB-BLT-0240,4,4,0,8,0.391025641025641,1.03844622112895,2.65569853272323,30,Z,1.3,4,6,0,False,R-F04,B,150.0,A,C,1,Medium,SUP-020,EU,Belts & pulleys,185,4,9,1,1200.0,False,20.459016393442624,740,EM 9000 Motor Belt,Wheel Balancer,EM 9000,regular,Bin,Active,29,57,112,112,True,True,True,False,False,True,True,Candidate
AD-CMP-0821,1,2,0,3,0.0512820512820513,0.33687121679957,6.56898872759162,4,Z,1.0,1,2,0,False,R-M15,B,125.0,A,D,1,High,SUP-006,EU,"Clamps, jaws & tooling",742,1,3,1,375.0,False,58.49999999999998,742,Diagnostic Console Turntable Clamp,ADAS & Diagnosis,Diagnostic Console,regular,Small Rack,Active,106,100,70,106,True,True,True,False,False,True,True,Candidate
VL-BLT-0415,13,0,0,13,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.4,6,8,0,False,R-L88,B,70.0,A,D,1,Critical,SUP-005,Eastern Europe,Belts & pulleys,70,13,12,1,910.0,False,337.99999999999966,910,Two-Post Lift Poly-V Belt,Vehicle Lift,Two-Post Lift,regular,Bin,Active,104,84,8,104,True,True,True,False,False,True,True,Candidate
VL-PNE-0501,2,1,0,3,0.243589743589744,0.685064582515188,2.81237039137814,23,Z,1.0,2,3,0,False,R-F42,B,130.0,A,D,1,High,SUP-017,EU,Pneumatic valves & cylinders,459,2,5,1,390.0,False,12.31578947368419,918,Alignment Lift Pressure Switch,Vehicle Lift,Alignment Lift,intermittent,Small Rack,Active,110,107,39,110,True,True,True,False,False,True,True,Candidate
WB-CMP-0659,7,0,0,7,0.0641025641025641,0.800640769025436,12.4899959967968,1,Z,1.0,3,5,0,False,R-I15,B,125.0,A,D,1,Medium,SUP-003,EU,"Clamps, jaws & tooling",132,7,7,1,875.0,False,109.2,924,Eyelight Jaw Cover,Wheel Balancer,Eyelight,regular,Small Rack,Active,59,118,19,118,True,True,True,False,False,True,True,Candidate
VL-SNS-0855,2,0,0,2,0.17948717948718,1.48318393128705,8.26345333145645,8,Z,1.0,1,2,0,False,R-L39,D,570.0,A,D,1,Medium,SUP-019,EU,"Sensors, encoders & switches",478,2,4,1,1140.0,False,11.142857142857112,956,Alignment Lift Load Cell,Vehicle Lift,Alignment Lift,intermittent,Electronics Cage,Active,200,184,13,200,True,True,True,False,False,True,True,Candidate
TE-CAB-0562,5,0,0,5,0.0705128205128205,0.342894312452093,4.86286479477514,8,Z,1.0,2,3,0,False,R-H89,B,165.0,A,D,1,High,SUP-011,EU,"Cables, connectors & harnesses",195,5,5,1,825.0,False,70.90909090909092,975,Inspection Line Terminal Block,Technical Control,Inspection Line,intermittent,Bin,Active,63,119,26,119,True,True,True,False,False,True,True,Candidate
TC-BRG-0177,4,0,0,4,0.0769230769230769,0.502104751163977,6.5273617651317,5,Z,1.0,2,3,0,False,R-D60,B,70.0,B,D,1,Critical,SUP-012,Italy,Bearings & shafts,261,4,5,1,280.0,False,52.000000000000014,1044,A2024 LL Bearing Set,Tyre Changer,A2024 LL,regular,Bin,Active,72,125,29,125,True,True,True,False,False,True,True,Candidate
TC-BLT-0499,2,0,0,2,0.0576923076923077,0.283762386181492,4.91854802714587,7,Z,1.4,1,2,0,False,R-Q78,B,19.05,C,D,1,Medium,SUP-005,Eastern Europe,Belts & pulleys,550,2,3,1,38.1,False,34.66666666666666,1100,A2024 LL Pulley Wheel,Tyre Changer,A2024 LL,regular,Bin,Active,55,125,80,125,True,True,True,False,False,True,True,Candidate
WB-BRG-0267,4,0,0,4,0.0833333333333333,0.439329890501627,5.27195868601953,7,Z,1.0,2,3,0,False,R-E68,B,65.0,A,D,1,Medium,SUP-017,EU,Bearings & shafts,295,4,6,1,260.0,False,48.00000000000002,1180,Eyelight Balancer Shaft,Wheel Balancer,Eyelight,regular,Bin,Active,104,142,20,142,True,True,True,False,False,True,True,Candidate
VL-SNS-0785,4,0,1,3,0.365384615384615,0.895051185860436,2.44961377182856,31,Y,1.4,2,3,0,False,R-B70,B,46.13,C,D,1,Medium,SUP-005,Eastern Europe,"Sensors, encoders & switches",323,4,5,1,138.39,False,8.210526315789483,1292,ERCO Lift Limit Switch,Vehicle Lift,ERCO Lift,intermittent,Electronics Cage,New,57,63,90,90,True,True,True,False,False,True,True,Candidate
VL-CON-0252,14,0,0,14,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,2.7,4,8,0,False,R-G13,B,2.79,C,D,1,Low,SUP-013,North America,Consumables & service kits,99,14,15,1,39.06,False,311.99999999999983,1386,Scissor Lift Protective Cover,Vehicle Lift,Scissor Lift,frequent,Bin,Active,48,22,94,94,True,True,True,False,False,True,True,Candidate
WB-BLT-0222,3,4,0,7,0.0448717948717949,0.347209125752463,7.73780337391204,4,Z,1.4,3,5,0,False,R-D90,B,85.0,B,D,1,High,SUP-007,Eastern Europe,Belts & pulleys,480,3,9,1,595.0,False,155.99999999999991,1440,ET Series Transmission Pulley,Wheel Balancer,ET Series,regular,Bin,Active,115,36,116,116,True,True,True,False,False,True,True,Candidate
TC-CON-0597,9,0,0,9,0.275641025641026,1.00047548662538,3.62963199798976,15,Z,1.0,3,6,0,False,R-I65,B,2.62,C,C,1,Low,SUP-004,EU,Consumables & service kits,168,9,10,1,23.58,False,32.65116279069763,1512,Artiglio Master Grease Cartridge,Tyre Changer,Artiglio Master,frequent,Bin,Active,40,59,71,71,True,True,True,False,False,True,True,Candidate
WB-SNS-0967,2,0,1,1,0.115384615384615,0.494636242512564,4.28684743510889,10,Z,1.0,1,2,3,True,R-D98,E,245.0,A,D,1,Medium,SUP-004,EU,"Sensors, encoders & switches",886,2,4,1,245.0,True,8.666666666666694,1772,Eyelight Speed Sensor,Wheel Balancer,Eyelight,intermittent,Electronics Cage,Active,238,133,28,238,True,True,True,False,False,True,True,Candidate
TC-BRG-0870,3,3,0,6,0.0641025641025641,0.40448273904696,6.30993072913258,5,Z,2.7,3,6,0,False,R-Y42,B,190.0,A,D,1,High,SUP-013,North America,Bearings & shafts,606,3,8,1,1140.0,False,93.6,1818,A2024 LL Spindle Bearing,Tyre Changer,A2024 LL,regular,Bin,Active,149,127,32,149,True,True,True,False,False,True,True,Candidate
WB-CON-0919,10,0,0,10,0.737179487179487,1.54966043933951,2.10214807423447,49,Y,1.0,6,9,0,False,R-G32,B,3.11,C,C,1,Medium,SUP-002,Italy,Consumables & service kits,251,10,15,1,31.1,False,13.565217391304351,2510,Eyelight Lubrication Kit,Wheel Balancer,Eyelight,frequent,Bin,Active,141,127,14,141,True,True,True,False,False,True,True,Candidate
TC-CON-0503,8,0,0,8,0.0641025641025641,0.353407143062469,5.51315143177452,6,Z,1.1,6,8,0,False,R-T62,B,8.83,C,D,1,High,SUP-016,EU,Consumables & service kits,333,8,13,1,70.64,False,124.8,2664,Artiglio Master O-Ring Kit,Tyre Changer,Artiglio Master,frequent,Bin,Active,29,121,95,121,True,True,True,False,False,True,True,Candidate
VL-CAB-0959,2,1,1,2,0.0705128205128205,0.496597188450065,7.04265103620093,4,Z,1.0,2,3,3,True,R-F35,B,105.0,A,D,1,Low,SUP-004,EU,"Cables, connectors & harnesses",1422,2,5,1,210.0,True,28.36363636363637,2844,Alignment Lift Terminal Block,Vehicle Lift,Alignment Lift,intermittent,Bin,Active,131,134,81,134,True,True,True,False,False,True,True,Candidate
WB-BLT-0366,4,0,0,4,0.0705128205128205,0.342894312452093,4.86286479477513,8,Z,1.0,2,3,0,False,R-D90,D,43.38,B,D,1,Critical,SUP-006,EU,Belts & pulleys,722,4,5,1,173.52,False,56.72727272727274,2888,Mobile Balancer Pulley Wheel,Wheel Balancer,Mobile Balancer,regular,Bin,Active,103,113,62,113,True,True,True,False,False,True,True,Candidate
VL-BRG-0604,3,6,0,9,0.256410256410256,0.976311656162439,3.80761545903351,20,Z,1.0,4,6,0,False,R-A16,D,120.0,A,C,1,High,SUP-003,EU,Bearings & shafts,976,3,11,1,1080.0,False,35.10000000000006,2928,Scissor Lift Bearing Set,Vehicle Lift,Scissor Lift,regular,Bin,Active,174,85,66,174,True,True,True,False,False,True,True,Candidate
TE-SNS-0492,2,0,0,2,0.0256410256410256,0.195058897597224,7.60729700629176,3,Z,1.0,1,2,0,False,R-B78,B,36.9,C,NC,1,Low,SUP-012,Italy,"Sensors, encoders & switches",1578,2,3,1,73.8,False,78.00000000000013,3156,Test Lane Speed Sensor,Technical Control,Test Lane,intermittent,Electronics Cage,Active,133,129,92,133,True,True,True,False,False,True,True,Candidate
TC-MTR-0969,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q68,D,1190.0,A,NC,1,Critical,SUP-006,EU,"Motors, drives & gearboxes",1165,3,4,1,3570.0,False,,3495,Artiglio Master Inverter Drive,Tyre Changer,Artiglio Master,rare_critical,Heavy Rack,Active,97,91,132,132,True,True,True,False,False,True,True,Candidate
WB-BRG-0403,6,0,0,6,0.0833333333333333,0.424390771437976,5.09268925725571,7,Z,2.7,2,5,0,False,R-A21,B,22.22,C,D,1,High,SUP-013,North America,Bearings & shafts,590,6,9,1,133.32,False,72.00000000000003,3540,Mobile Balancer Hub Shaft,Wheel Balancer,Mobile Balancer,regular,Bin,Active,77,97,79,97,True,True,True,False,False,True,True,Candidate
TE-CMP-0138,2,4,0,6,0.224358974358974,0.686963566190945,3.06189475216535,20,Z,1.0,2,4,0,False,R-Z43,E,33.62,B,D,1,High,SUP-017,EU,"Clamps, jaws & tooling",1806,2,7,1,201.72,False,26.742857142857183,3612,Brake Tester Bead Breaker Pad,Technical Control,Brake Tester,regular,Small Rack,Active,299,151,40,299,True,True,True,False,False,True,True,Candidate
WA-CMP-0054,2,0,0,2,0.25,0.750268769046434,3.00107507618574,20,Z,1.0,1,2,0,False,R-A55,D,80.0,B,D,1,High,SUP-019,EU,"Clamps, jaws & tooling",1815,2,3,1,160.0,False,8.0,3630,Exact Precision Turntable Clamp,Wheel Aligner,Exact Precision,regular,Small Rack,Active,261,107,65,261,True,True,True,False,False,True,True,Candidate
TE-CAB-0988,8,0,0,8,0.102564102564103,0.497470857366406,4.85034085932246,7,Z,1.3,3,5,0,False,R-H97,B,14.19,C,D,1,Medium,SUP-020,EU,"Cables, connectors & harnesses",509,8,9,1,113.52,False,77.99999999999966,4072,Brake Tester Terminal Block,Technical Control,Brake Tester,intermittent,Bin,Active,78,87,75,87,True,True,True,False,False,True,True,Candidate
WB-PNE-0085,2,3,0,5,0.0897435897435897,0.347744713033159,3.87486965951235,11,Z,1.1,2,3,0,False,R-Q73,D,65.0,B,D,1,High,SUP-008,EU,Pneumatic valves & cylinders,2089,2,5,1,325.0,False,55.71428571428574,4178,Eyelight Pneumatic Cylinder,Wheel Balancer,Eyelight,intermittent,Small Rack,Active,232,237,38,237,True,True,True,False,False,True,True,Candidate
AD-BLT-0028,7,0,0,7,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.1,3,4,0,False,R-D75,D,125.0,A,D,1,High,SUP-010,EU,Belts & pulleys,661,7,7,1,875.0,False,546.0000000000009,4627,Radar Calibration Motor Belt,ADAS & Diagnosis,Radar Calibration,regular,Bin,Active,110,143,42,143,True,True,True,False,False,True,True,Candidate
TC-CMP-0754,7,0,0,7,0.288461538461538,1.03493565568802,3.58777693971847,15,Z,1.3,4,6,0,False,R-C16,D,185.0,A,C,1,High,SUP-018,EU,"Clamps, jaws & tooling",673,7,10,1,1295.0,False,24.266666666666705,4711,Artiglio Master Bead Breaker Pad,Tyre Changer,Artiglio Master,regular,Small Rack,Active,292,128,18,292,True,True,True,False,False,True,True,Candidate
TC-CON-0970,16,0,0,16,0.878205128205128,1.11495956077657,1.26958898891347,72,Y,1.0,7,11,0,False,R-P75,B,4.45,C,C,1,Low,SUP-006,EU,Consumables & service kits,296,16,17,1,71.2,False,18.218978102189787,4736,A2024 LL Lubrication Kit,Tyre Changer,A2024 LL,frequent,Bin,New,23,117,110,117,True,True,True,False,False,True,True,Candidate
TC-BRG-0156,3,3,0,6,0.166666666666667,0.962746965941783,5.7764817956507,6,Z,1.1,3,5,0,False,R-L56,F,29.68,B,D,1,Medium,SUP-008,EU,Bearings & shafts,1779,3,8,1,178.07999999999998,False,35.99999999999993,5337,HD1200 Truck Hub Shaft,Tyre Changer,HD1200 Truck,regular,Bin,New,331,256,21,331,True,True,True,False,False,True,True,Candidate
WB-BLT-0288,6,0,0,6,0.0641025641025641,0.449795468636897,7.0168093107356,5,Z,1.1,3,4,0,False,R-Z24,B,115.0,A,D,1,Medium,SUP-016,EU,Belts & pulleys,899,6,6,1,690.0,False,93.6,5394,Eyelight Poly-V Belt,Wheel Balancer,Eyelight,regular,Bin,Active,87,123,84,123,True,True,True,False,False,True,True,Candidate
AD-BLT-0322,7,0,0,7,0.269230769230769,0.789823613188649,2.93363056327212,23,Z,1.0,3,4,0,False,R-S28,D,165.0,A,D,1,Medium,SUP-003,EU,Belts & pulleys,796,7,6,1,1155.0,False,26.00000000000002,5572,Diagnostic Console Drive Belt,ADAS & Diagnosis,Diagnostic Console,regular,Bin,Active,166,218,22,218,True,True,True,False,False,True,True,Candidate
VL-PNE-0775,6,0,0,6,0.153846153846154,0.623764287095758,4.05446786612243,10,Z,1.3,2,3,0,False,R-L30,E,185.0,A,D,1,Medium,SUP-020,EU,Pneumatic valves & cylinders,937,6,6,1,1110.0,False,38.999999999999964,5622,Two-Post Lift Air Hose Set,Vehicle Lift,Two-Post Lift,intermittent,Small Rack,Active,219,138,31,219,True,True,True,False,False,True,True,Candidate
TC-HYD-0105,4,0,0,4,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,2.7,1,3,0,False,R-B48,E,225.0,A,D,1,High,SUP-013,North America,"Hydraulic pumps, hoses & seals",1473,4,5,1,900.0,False,89.14285714285708,5892,A2024 LL Flow Valve,Tyre Changer,A2024 LL,intermittent,Small Rack,Active,361,170,24,361,True,True,True,False,False,True,True,Candidate
WA-BRG-0569,4,0,1,3,0.128205128205128,0.619239374403987,4.8300671203511,8,Z,1.0,1,2,0,False,R-D84,D,120.0,A,D,1,Low,SUP-004,EU,Bearings & shafts,1543,4,4,1,360.0,False,23.40000000000004,6172,REMO Bearing Set,Wheel Aligner,REMO,regular,Bin,Active,206,214,35,214,True,True,True,False,False,True,True,Candidate
TE-BLT-0449,3,1,0,4,0.0448717948717949,0.236723568690428,5.27555381652954,6,Z,1.0,2,4,0,False,R-Y22,E,18.47,C,D,1,Low,SUP-017,EU,Belts & pulleys,2270,3,7,1,73.88,False,89.14285714285708,6810,Suspension Tester Poly-V Belt,Technical Control,Suspension Tester,regular,Bin,Active,161,300,47,300,True,True,True,False,False,True,True,Candidate
WA-CON-0358,3,4,0,7,0.333333333333333,1.18775110531291,3.56325331593873,17,Z,1.0,3,6,0,False,R-H05,D,2.74,C,C,1,Medium,SUP-004,EU,Consumables & service kits,2271,3,11,1,19.18,False,21.00000000000002,6813,Exact Precision Air Filter,Wheel Aligner,Exact Precision,frequent,Bin,Active,264,141,61,264,True,True,True,False,False,True,True,Candidate
TC-CMP-0786,9,0,0,9,0.108974358974359,0.489551709993593,4.4923568681765,9,Z,1.1,3,5,0,False,R-Z67,B,185.0,A,D,1,Medium,SUP-008,EU,"Clamps, jaws & tooling",778,9,8,1,1665.0,False,82.58823529411762,7002,A2024 LL Jaw Cover,Tyre Changer,A2024 LL,regular,Small Rack,Active,143,68,80,143,True,True,True,False,False,True,True,Candidate
VL-CON-0668,7,0,0,7,0.128205128205128,0.840260702385594,6.55403347860763,6,Z,1.0,3,5,0,False,R-N08,D,17.9,B,D,1,Medium,SUP-012,Italy,Consumables & service kits,1004,7,7,1,125.29999999999998,False,54.60000000000009,7028,Scissor Lift Lubrication Kit,Vehicle Lift,Scissor Lift,frequent,Bin,Active,157,164,39,164,True,True,True,False,False,True,True,Candidate
TC-SNS-0834,4,0,0,4,0.0320512820512821,0.264450051259683,8.25084159930212,3,Z,1.1,2,3,0,False,R-I77,D,105.0,A,D,1,High,SUP-010,EU,"Sensors, encoders & switches",1786,4,6,1,420.0,False,124.79999999999984,7144,A2024 LL Speed Sensor,Tyre Changer,A2024 LL,intermittent,Electronics Cage,Active,90,245,81,245,True,True,True,False,False,True,True,Candidate
VL-CMP-0153,3,0,0,3,0.0576923076923077,0.428657087032312,7.43005617522675,3,Z,1.4,2,3,0,False,R-L66,D,420.0,A,D,1,High,SUP-015,EU,"Clamps, jaws & tooling",2425,3,5,1,1260.0,False,51.99999999999999,7275,Alignment Lift Jaw Cover,Vehicle Lift,Alignment Lift,regular,Small Rack,Active,93,165,158,165,True,True,True,False,False,True,True,Candidate
WA-CMP-0895,4,0,0,4,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,1.0,1,2,0,False,R-C98,B,155.0,A,D,1,Medium,SUP-017,EU,"Clamps, jaws & tooling",1856,4,4,1,620.0,False,89.14285714285708,7424,REMO Bead Breaker Pad,Wheel Aligner,REMO,regular,Small Rack,Active,125,128,116,128,True,True,True,False,False,True,True,Candidate
WA-BRG-0141,11,0,1,10,0.314102564102564,1.07646067113923,3.42709927954529,24,Z,1.0,4,6,0,False,R-F22,B,105.0,A,D,1,Medium,SUP-012,Italy,Bearings & shafts,676,11,10,1,1050.0,False,31.836734693877563,7436,REMO Spindle Bearing,Wheel Aligner,REMO,regular,Bin,Active,69,97,101,101,True,True,True,False,False,True,True,Candidate
WB-SNS-0057,4,0,0,4,0.0769230769230769,0.562694686463003,7.31503092401904,4,Z,1.0,1,2,0,False,R-N90,E,105.0,B,D,1,Medium,SUP-003,EU,"Sensors, encoders & switches",2024,4,4,1,420.0,False,52.000000000000014,8096,Eyelight Speed Sensor,Wheel Balancer,Eyelight,intermittent,Electronics Cage,Active,243,347,24,347,True,True,True,False,False,True,True,Candidate
TC-BRG-0682,6,0,0,6,0.153846153846154,0.591922468264827,3.84749604372137,15,Z,1.0,2,3,0,False,R-F63,E,26.72,C,D,1,Critical,SUP-011,EU,Bearings & shafts,1361,6,6,1,160.32,False,38.999999999999964,8166,Artiglio Master Spindle Bearing,Tyre Changer,Artiglio Master,regular,Bin,Active,188,142,51,188,True,True,True,False,False,True,True,Candidate
WA-HYD-0467,5,0,1,4,0.211538461538462,1.07768937642512,5.094531597646,10,Z,2.7,2,4,0,False,R-M72,E,80.0,B,D,1,High,SUP-013,North America,"Hydraulic pumps, hoses & seals",1682,5,6,1,320.0,False,18.909090909090867,8410,3D Aligner Pump Assembly,Wheel Aligner,3D Aligner,intermittent,Small Rack,Active,331,231,22,331,True,True,True,False,False,True,True,Candidate
TC-SNS-0951,5,0,0,5,0.0448717948717949,0.262566703486911,5.85148653485116,5,Z,1.0,2,3,0,False,R-I78,E,385.0,A,D,1,Medium,SUP-019,EU,"Sensors, encoders & switches",1730,5,5,1,1925.0,False,111.42857142857136,8650,Artiglio Master Speed Sensor,Tyre Changer,Artiglio Master,intermittent,Electronics Cage,Active,129,123,109,129,True,True,True,False,False,True,True,Candidate
AD-BRG-0862,8,0,0,8,0.185897435897436,0.825438199788938,4.44028824714049,13,Z,1.4,3,5,0,False,R-C07,D,90.0,A,D,1,Medium,SUP-005,Eastern Europe,Bearings & shafts,1109,8,7,1,720.0,False,43.03448275862067,8872,Diagnostic Console Bearing Set,ADAS & Diagnosis,Diagnostic Console,regular,Bin,Active,180,88,70,180,True,True,True,False,False,True,True,Candidate
WA-CON-0080,11,0,1,10,0.628205128205128,1.30120514223049,2.07130614477507,43,Y,1.0,2,5,0,False,R-N38,B,2.09,C,C,1,Low,SUP-006,EU,Consumables & service kits,826,11,9,1,20.9,False,15.918367346938782,9086,REMO Rubber Pad,Wheel Aligner,REMO,frequent,Bin,New,148,90,62,148,True,True,True,False,False,True,True,Candidate
