Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3
TC-HYD-0446,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Y19,ORANGE,465.0,A,NC,0,Critical,SUP-003,EU,"Hydraulic pumps, hoses & seals",296682,2,4,0,930.0,False,,593364
AD-HYD-0086,6,0,0,6,0.0,0.0,,0,Z,2.7,2,3,0,False,R-N61,E,370.0,A,NC,0,Critical,SUP-013,North America,"Hydraulic pumps, hoses & seals",13145,6,5,1,2220.0,False,,78870
AD-SNS-0987,2,0,0,2,0.0,0.0,,0,Z,1.6,1,2,0,False,R-I33,B,280.0,A,NC,0,High,SUP-014,Eastern Europe,"Sensors, encoders & switches",541,2,3,0,560.0,False,,1082
VL-HYD-0728,1,2,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z68,PALLET,65.0,B,NC,0,High,SUP-006,EU,"Hydraulic pumps, hoses & seals",99273,1,4,0,195.0,False,,99273
TC-HYD-0225,3,0,0,3,0.0192307692307692,0.137777466491995,7.16442825758375,3,Z,1.0,1,2,0,False,R-L71,F,225.0,A,NC,0,High,SUP-019,EU,"Hydraulic pumps, hoses & seals",40202,3,3,0,675.0,False,156.00000000000026,120606
WB-HYD-0082,1,3,0,4,0.0,0.0,,0,Z,1.3,2,3,0,False,R-A81,PALLET,32.38,C,NC,0,Medium,SUP-018,EU,"Hydraulic pumps, hoses & seals",302903,1,5,0,129.52,False,,302903
TC-CAB-0685,4,0,0,4,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,1.1,1,2,0,False,R-B28,D,65.0,B,NC,0,Low,SUP-010,EU,"Cables, connectors & harnesses",8684,4,4,0,260.0,False,312.0000000000005,34736
TE-PNE-0561,4,0,0,4,0.0,0.0,,0,Z,1.6,1,2,0,False,R-M41,PALLET,185.0,A,NC,0,Medium,SUP-014,Eastern Europe,Pneumatic valves & cylinders,373993,4,4,0,740.0,False,,1495972
TC-HYD-0192,3,0,0,3,0.0,0.0,,0,Z,1.0,2,3,0,False,R-G86,E,160.0,A,NC,0,Critical,SUP-004,EU,"Hydraulic pumps, hoses & seals",5780,3,6,1,480.0,False,,17340
TC-SNS-0123,4,0,0,4,0.0,0.0,,0,Z,2.7,2,4,0,False,R-Y17,B,75.0,B,NC,0,High,SUP-013,North America,"Sensors, encoders & switches",178,4,7,1,300.0,False,,712
WB-CAB-0691,1,2,0,3,0.0,0.0,,0,Z,1.0,2,3,0,False,R-B70,PALLET,12.75,C,NC,0,High,SUP-019,EU,"Cables, connectors & harnesses",93526,1,4,0,38.25,False,,93526
TC-HYD-0392,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q70,D,435.0,A,NC,0,Critical,SUP-003,EU,"Hydraulic pumps, hoses & seals",979,4,4,0,1740.0,False,,3916
AD-SNS-0130,2,0,1,1,0.0,0.0,,0,Z,1.0,1,2,3,True,R-B65,B,35.12,C,NC,0,High,SUP-003,EU,"Sensors, encoders & switches",96,2,4,0,35.12,True,,192
AD-HYD-0692,2,0,0,2,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-L85,E,145.0,A,NC,0,Medium,SUP-019,EU,"Hydraulic pumps, hoses & seals",11136,2,3,1,290.0,False,156.00000000000026,22272
AD-HYD-0644,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-E02,E,18.81,C,NC,0,Low,SUP-001,Italy,"Hydraulic pumps, hoses & seals",7190,5,4,1,94.05,False,,35950
TC-SNS-0522,2,0,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-T57,B,37.92,C,NC,0,Critical,SUP-002,Italy,"Sensors, encoders & switches",154,2,3,1,75.84,False,312.0000000000005,308
WA-HYD-0605,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B74,D,75.0,B,NC,0,Medium,SUP-006,EU,"Hydraulic pumps, hoses & seals",1067,4,3,1,300.0,False,,4268
TC-HYD-0128,4,0,0,4,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-B16,E,300.0,A,NC,0,Medium,SUP-003,EU,"Hydraulic pumps, hoses & seals",2815,4,4,0,1200.0,False,624.000000000001,11260
WA-PNE-0574,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-T51,E,70.0,B,NC,0,Critical,SUP-008,EU,Pneumatic valves & cylinders,20748,2,4,1,140.0,False,,41496
WB-PNE-0258,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-G86,D,370.0,A,NC,0,Medium,SUP-010,EU,Pneumatic valves & cylinders,4626,2,3,0,740.0,False,,9252
VL-HYD-0920,5,0,0,5,0.0,0.0,,0,Z,1.1,2,3,0,False,R-N88,PALLET,85.0,B,NC,0,High,SUP-008,EU,"Hydraulic pumps, hoses & seals",444392,5,5,0,425.0,False,,2221960
TE-SNS-0516,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-S40,D,40.98,C,NC,0,Medium,SUP-002,Italy,"Sensors, encoders & switches",4209,3,4,0,122.94,False,,12627
WB-SNS-0385,2,2,0,4,0.0,0.0,,0,Z,1.0,2,3,0,False,R-F60,B,120.0,B,NC,0,Critical,SUP-011,EU,"Sensors, encoders & switches",1180,2,5,0,480.0,False,,2360
AD-HYD-0788,2,2,0,4,0.0,0.0,,0,Z,1.4,2,3,0,False,R-L64,D,425.0,A,NC,0,Medium,SUP-007,Eastern Europe,"Hydraulic pumps, hoses & seals",5720,2,5,0,1700.0,False,,11440
TE-SNS-0909,4,0,0,4,0.0,0.0,,0,Z,1.6,1,2,0,False,R-Y64,D,49.66,C,NC,0,Medium,SUP-014,Eastern Europe,"Sensors, encoders & switches",923,4,4,0,198.64,False,,3692
VL-PNE-0570,4,0,0,4,0.0,0.0,,0,Z,2.7,1,2,0,False,R-G21,D,39.03,C,NC,0,High,SUP-013,North America,Pneumatic valves & cylinders,2262,4,4,0,156.12,False,,9048
TC-HYD-0150,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-D86,F,580.0,A,NC,0,Medium,SUP-006,EU,"Hydraulic pumps, hoses & seals",9448,3,4,1,1740.0,False,,28344
WB-HYD-0719,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-S85,VER,43.14,C,NC,0,High,SUP-016,EU,"Hydraulic pumps, hoses & seals",50424,2,4,0,86.28,False,,100848
WB-SNS-0126,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-S86,F,590.0,A,NC,0,Medium,SUP-002,Italy,"Sensors, encoders & switches",14814,4,4,0,2360.0,False,,59256
TC-HYD-0011,5,0,1,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q27,E,510.0,A,NC,0,High,SUP-009,Italy,"Hydraulic pumps, hoses & seals",7675,5,4,0,2040.0,False,,38375
TC-PNE-0099,1,1,0,2,0.0705128205128205,0.426723140389939,6.05170999098459,5,Z,1.0,1,2,0,False,R-I40,PALLET,55.0,C,NC,0,High,SUP-011,EU,Pneumatic valves & cylinders,291460,1,3,0,110.0,False,28.36363636363637,291460
TC-HYD-0883,1,3,0,4,0.0192307692307692,0.240192230707631,12.4899959967968,1,Z,1.1,1,2,0,False,R-Y63,VER,355.0,A,NC,0,Critical,SUP-010,EU,"Hydraulic pumps, hoses & seals",55952,1,4,0,1420.0,False,208.0000000000003,55952
WA-BRG-0050,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B25,D,30.65,C,NC,0,Critical,SUP-001,Italy,Bearings & shafts,7421,5,4,0,153.25,False,,37105
TC-PNE-0759,3,0,1,2,0.0320512820512821,0.264450051259683,8.25084159930211,3,Z,1.0,1,2,0,False,R-C72,D,48.73,C,NC,0,Low,SUP-003,EU,Pneumatic valves & cylinders,1865,3,3,0,97.46,False,62.39999999999991,5595
TC-SNS-0694,4,0,0,4,0.0,0.0,,0,Z,1.1,2,3,0,False,R-N97,B,30.97,C,NC,0,Critical,SUP-016,EU,"Sensors, encoders & switches",506,4,5,1,123.88,False,,2024
TC-HYD-0636,7,0,0,7,0.0448717948717949,0.307811184645534,6.8597921149576,4,Z,1.4,2,3,0,False,R-L06,E,23.03,C,NC,0,High,SUP-007,Eastern Europe,"Hydraulic pumps, hoses & seals",4779,7,6,1,161.21,False,155.99999999999991,33453
WB-HYD-0761,3,0,0,3,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-G52,VER,185.0,A,NC,0,Medium,SUP-001,Italy,"Hydraulic pumps, hoses & seals",67161,3,3,0,555.0,False,234.0000000000004,201483
TC-SNS-0756,2,3,0,5,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.4,2,3,0,False,R-Z43,B,120.0,A,NC,0,High,SUP-015,EU,"Sensors, encoders & switches",206,2,5,0,600.0,False,390.0000000000006,412
AD-PNE-0119,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-E51,VER,155.0,B,NC,0,Critical,SUP-002,Italy,Pneumatic valves & cylinders,78049,4,4,0,620.0,False,,312196
TE-HYD-0624,4,0,0,4,0.0256410256410256,0.15857095486057,6.18426723956223,4,Z,1.1,1,2,0,False,R-M12,PALLET,280.0,A,NC,0,High,SUP-008,EU,"Hydraulic pumps, hoses & seals",344010,4,4,1,1120.0,False,156.00000000000026,1376040
WA-SNS-0236,5,0,0,5,0.0192307692307692,0.240192230707631,12.4899959967968,1,Z,1.1,1,2,0,False,R-L08,D,70.0,B,NC,0,Medium,SUP-010,EU,"Sensors, encoders & switches",2589,5,4,0,350.0,False,260.0000000000004,12945
VL-SNS-0413,2,3,0,5,0.0,0.0,,0,Z,1.0,2,3,0,False,R-I36,PALLET,75.0,B,NC,0,High,SUP-009,Italy,"Sensors, encoders & switches",180804,2,5,1,375.0,False,,361608
TE-HYD-0922,3,0,0,3,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,2.7,2,3,0,False,R-E85,F,100.0,B,NC,0,Medium,SUP-013,North America,"Hydraulic pumps, hoses & seals",7927,3,4,1,300.0,False,234.0000000000004,23781
TC-SNS-0910,4,0,0,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-H55,D,205.0,A,NC,0,Medium,SUP-015,EU,"Sensors, encoders & switches",6985,4,4,1,820.0,False,,27940
WB-CAB-0839,2,1,0,3,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,2,3,0,False,R-I47,E,90.0,B,NC,0,Critical,SUP-009,Italy,"Cables, connectors & harnesses",4095,2,4,1,270.0,False,234.0000000000004,8190
VL-SNS-0528,3,0,0,3,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,1.0,1,2,0,False,R-S48,D,44.62,B,NC,0,Medium,SUP-004,EU,"Sensors, encoders & switches",5416,3,4,0,133.85999999999999,False,234.0000000000004,16248
AD-HYD-0674,3,0,0,3,0.0,0.0,,0,Z,1.3,1,2,0,False,R-Q82,VER,130.0,A,NC,0,High,SUP-018,EU,"Hydraulic pumps, hoses & seals",11917,3,3,0,390.0,False,,35751
TC-HYD-0051,3,0,0,3,0.0192307692307692,0.178566111228879,9.28543778390172,2,Z,1.4,1,2,0,False,R-L60,D,330.0,A,NC,0,High,SUP-015,EU,"Hydraulic pumps, hoses & seals",2634,3,4,1,990.0,False,156.00000000000026,7902
AD-PNE-0995,4,0,0,4,0.0,0.0,,0,Z,1.0,2,3,0,False,R-F12,PALLET,180.0,A,NC,0,Critical,SUP-004,EU,Pneumatic valves & cylinders,567837,4,5,0,720.0,False,,2271348
WB-PNE-0777,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B07,D,110.0,B,NC,0,Medium,SUP-017,EU,Pneumatic valves & cylinders,5277,3,3,0,330.0,False,,15831
VL-PNE-0430,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-T03,VER,325.0,A,NC,0,Low,SUP-016,EU,Pneumatic valves & cylinders,29896,2,4,0,650.0,False,,59792
TE-PNE-0304,4,0,0,4,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-P03,VER,350.0,A,NC,0,Medium,SUP-002,Italy,Pneumatic valves & cylinders,9548,4,3,0,1400.0,False,624.000000000001,38192
TC-SNS-0660,5,0,0,5,0.0,0.0,,0,Z,1.4,2,3,0,False,R-Z40,D,46.63,C,NC,0,High,SUP-005,Eastern Europe,"Sensors, encoders & switches",983,5,5,1,233.15,False,,4915
TC-CAB-0143,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-F33,B,27.46,C,NC,0,Medium,SUP-017,EU,"Cables, connectors & harnesses",777,3,4,0,82.38,False,,2331
TC-PNE-0880,2,0,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-A08,D,75.0,B,NC,0,Critical,SUP-012,Italy,Pneumatic valves & cylinders,651,2,3,0,150.0,False,312.0000000000005,1302
TE-CAB-0255,6,0,0,6,0.0,0.0,,0,Z,2.7,1,3,0,False,R-E32,E,19.97,C,NC,0,Low,SUP-013,North America,"Cables, connectors & harnesses",5537,6,5,1,119.82,False,,33222
TC-PNE-0695,1,1,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-T04,F,215.0,A,NC,0,Medium,SUP-004,EU,Pneumatic valves & cylinders,9907,1,3,1,430.0,False,,9907
AD-HYD-0698,2,0,0,2,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,1.0,1,2,0,False,R-F19,E,240.0,A,NC,0,High,SUP-009,Italy,"Hydraulic pumps, hoses & seals",1486,2,3,0,480.0,False,156.00000000000026,2972
TE-HYD-0210,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-I12,E,90.0,B,NC,0,Medium,SUP-009,Italy,"Hydraulic pumps, hoses & seals",8076,2,3,0,180.0,False,,16152
TC-SNS-0012,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-M46,B,380.0,A,NC,0,Critical,SUP-003,EU,"Sensors, encoders & switches",606,2,4,0,760.0,False,,1212
WB-HYD-0823,3,0,1,2,0.0,0.0,,0,Z,1.4,1,2,0,False,R-T01,D,285.0,A,NC,0,Medium,SUP-015,EU,"Hydraulic pumps, hoses & seals",1820,3,4,0,570.0,False,,5460
WB-PNE-0206,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-P21,VER,145.0,B,NC,0,Low,SUP-002,Italy,Pneumatic valves & cylinders,28334,4,3,0,580.0,False,,113336
WB-CAB-0533,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-P34,E,26.82,C,NC,0,Low,SUP-004,EU,"Cables, connectors & harnesses",14282,3,3,0,80.46000000000001,False,,42846
WB-SNS-0061,2,0,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.6,1,2,0,False,R-D28,VER,145.0,B,NC,0,Critical,SUP-014,Eastern Europe,"Sensors, encoders & switches",177931,2,4,0,290.0,False,312.0000000000005,355862
WA-SNS-0859,3,0,0,3,0.0192307692307692,0.178566111228879,9.28543778390172,2,Z,1.4,1,2,0,False,R-F95,D,165.0,A,NC,0,High,SUP-015,EU,"Sensors, encoders & switches",677,3,4,0,495.0,False,156.00000000000026,2031
WB-PNE-0382,4,0,0,4,0.0,0.0,,0,Z,1.1,1,2,0,False,R-E25,VER,38.44,C,NC,0,Medium,SUP-016,EU,Pneumatic valves & cylinders,110886,4,4,0,153.76,False,,443544
TC-HYD-0487,1,1,0,2,0.0,0.0,,0,Z,1.3,1,2,0,False,R-C97,E,31.52,C,NC,0,Medium,SUP-020,EU,"Hydraulic pumps, hoses & seals",4141,1,4,0,63.04,False,,4141
WA-PNE-0671,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-D25,VER,140.0,A,NC,0,Medium,SUP-012,Italy,Pneumatic valves & cylinders,91830,4,4,0,560.0,False,,367320
VL-HYD-1000,3,0,0,3,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.3,1,2,0,False,R-B26,D,120.0,B,NC,0,Medium,SUP-020,EU,"Hydraulic pumps, hoses & seals",5234,3,3,1,360.0,False,468.0000000000008,15702
TC-MTR-0395,3,0,0,3,0.0192307692307692,0.240192230707631,12.4899959967968,1,Z,1.0,1,2,0,False,R-E61,E,1930.0,A,NC,0,High,SUP-006,EU,"Motors, drives & gearboxes",2057,3,3,0,5790.0,False,156.00000000000026,6171
VL-PCB-0489,2,0,0,2,0.0,0.0,,0,Z,2.7,1,2,0,False,R-I50,ORANGE,1130.0,A,NC,0,High,SUP-013,North America,Control boards & displays,173888,2,3,0,2260.0,False,,347776
WA-PCB-0411,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-F83,B,560.0,A,NC,0,High,SUP-019,EU,Control boards & displays,344,3,4,0,1680.0,False,,1032
WB-PNE-0817,1,2,0,3,0.0,0.0,,0,Z,1.6,1,2,0,False,R-N11,F,50.0,B,NC,0,High,SUP-014,Eastern Europe,Pneumatic valves & cylinders,4681,1,4,1,150.0,False,,4681
TE-SNS-0716,3,0,1,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-B47,ORANGE,295.0,A,NC,0,Medium,SUP-017,EU,"Sensors, encoders & switches",300970,3,4,0,590.0,False,312.0000000000005,902910
TC-SNS-0852,2,0,0,2,0.0,0.0,,0,Z,1.6,1,2,0,False,R-N73,B,475.0,A,NC,0,Critical,SUP-014,Eastern Europe,"Sensors, encoders & switches",117,2,3,0,950.0,False,,234
TC-SNS-0023,5,0,0,5,0.0,0.0,,0,Z,1.3,1,2,0,False,R-B86,D,150.0,A,NC,0,High,SUP-018,EU,"Sensors, encoders & switches",5132,5,4,0,750.0,False,,25660
TC-SNS-0007,5,0,0,5,0.0576923076923077,0.58188109433152,10.085938968413,2,Z,1.0,1,2,0,False,R-C76,VER,190.0,A,NC,0,Low,SUP-001,Italy,"Sensors, encoders & switches",70401,5,4,1,950.0,False,86.66666666666666,352005
AD-SNS-0495,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-T21,PALLET,50.0,C,NC,0,Medium,SUP-003,EU,"Sensors, encoders & switches",196262,5,4,0,250.0,False,,981310
TC-PCB-0616,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-A85,PALLET,960.0,A,NC,0,Medium,SUP-003,EU,Control boards & displays,103230,3,3,0,2880.0,False,,309690
VL-PCB-0199,1,3,1,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-C52,D,630.0,A,NC,0,High,SUP-011,EU,Control boards & displays,6492,1,4,0,1890.0,False,,6492
TC-SNS-0571,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B41,PALLET,29.48,C,NC,0,High,SUP-006,EU,"Sensors, encoders & switches",481164,3,3,0,88.44,False,,1443492
VL-SNS-0326,1,2,0,3,0.0256410256410256,0.15857095486057,6.18426723956223,4,Z,1.0,1,2,0,False,R-S82,D,520.0,A,NC,0,Medium,SUP-011,EU,"Sensors, encoders & switches",4070,1,4,1,1560.0,False,117.0000000000002,4070
WA-SNS-0115,2,0,0,2,0.0,0.0,,0,Z,2.7,1,2,0,False,R-M57,D,135.0,B,NC,0,Critical,SUP-013,North America,"Sensors, encoders & switches",2792,2,4,0,270.0,False,,5584
TC-SNS-0913,4,0,0,4,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.3,2,3,0,False,R-T22,D,105.0,B,NC,0,Critical,SUP-020,EU,"Sensors, encoders & switches",2492,4,5,0,420.0,False,312.0000000000005,9968
TC-PCB-0564,4,0,0,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-Y69,F,1370.0,A,NC,0,High,SUP-015,EU,Control boards & displays,3262,4,4,0,5480.0,False,,13048
VL-HYD-0551,3,0,0,3,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-N11,E,65.0,B,NC,0,High,SUP-012,Italy,"Hydraulic pumps, hoses & seals",9290,3,3,0,195.0,False,234.0000000000004,27870
WA-SNS-0458,1,2,0,3,0.0,0.0,,0,Z,1.1,1,2,0,False,R-S91,B,50.0,C,NC,0,Critical,SUP-010,EU,"Sensors, encoders & switches",158,1,4,0,150.0,False,,158
TC-PNE-0642,1,1,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-C33,D,85.0,B,NC,0,High,SUP-004,EU,Pneumatic valves & cylinders,4081,1,3,0,170.0,False,,4081
TE-CMP-0949,2,3,0,5,0.0961538461538462,0.576741079647404,5.998107228333,6,Z,1.0,2,3,0,False,R-T34,B,240.0,A,D,0,Medium,SUP-011,EU,"Clamps, jaws & tooling",296,2,5,1,1200.0,False,51.99999999999997,592
WB-MTR-0606,1,1,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B40,E,1600.0,A,NC,0,Medium,SUP-002,Italy,"Motors, drives & gearboxes",17676,1,4,0,3200.0,False,,17676
VL-SNS-0275,1,2,0,3,0.0,0.0,,0,Z,1.3,1,2,0,False,R-S39,B,65.0,B,NC,0,Medium,SUP-018,EU,"Sensors, encoders & switches",144,1,3,0,195.0,False,,144
WA-CAB-0819,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-F73,E,55.0,B,NC,0,Low,SUP-004,EU,"Cables, connectors & harnesses",4059,4,4,1,220.0,False,,16236
WA-SNS-0465,4,0,0,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-A72,B,270.0,A,NC,0,Low,SUP-007,Eastern Europe,"Sensors, encoders & switches",196,4,4,1,1080.0,False,,784
WB-HYD-0971,2,0,0,2,0.0,0.0,,0,Z,1.6,1,2,0,False,R-C04,E,215.0,A,NC,0,Critical,SUP-014,Eastern Europe,"Hydraulic pumps, hoses & seals",1289,2,3,0,430.0,False,,2578
TE-HYD-0641,4,0,0,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-S38,D,48.36,C,NC,0,High,SUP-015,EU,"Hydraulic pumps, hoses & seals",1905,4,4,0,193.44,False,,7620
VL-MTR-0319,2,0,0,2,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-S63,E,390.0,B,NC,0,High,SUP-011,EU,"Motors, drives & gearboxes",8748,2,4,1,780.0,False,156.00000000000026,17496
TC-SNS-0974,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-C57,B,185.0,A,NC,0,Medium,SUP-009,Italy,"Sensors, encoders & switches",373,5,4,0,925.0,False,,1865
TC-MTR-0307,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q14,D,415.0,B,NC,0,High,SUP-009,Italy,"Motors, drives & gearboxes",955,2,4,0,830.0,False,,1910
WB-PCB-0876,4,0,1,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-D76,E,1530.0,A,NC,0,High,SUP-019,EU,Control boards & displays,4880,4,4,1,4590.0,False,,19520
WB-PCB-0563,5,0,0,5,0.0256410256410256,0.252694331445618,9.85507892637909,2,Z,2.7,1,2,0,False,R-Y39,E,980.0,A,NC,0,High,SUP-013,North America,Control boards & displays,4913,5,4,0,4900.0,False,195.0000000000003,24565
TE-BRG-0109,10,0,0,10,0.211538461538462,0.601177504618689,2.8419300218338,21,Z,1.0,3,5,0,False,R-I77,B,80.0,A,D,0,High,SUP-003,EU,Bearings & shafts,318,10,9,1,800.0,False,47.27272727272717,3180
TC-BLT-0062,3,4,1,6,0.198717948717949,0.61612600088463,3.10050503670975,19,Z,1.0,3,5,0,False,R-S82,B,50.0,B,D,0,Low,SUP-011,EU,Belts & pulleys,412,3,8,1,300.0,False,30.19354838709673,1236
WA-CMP-0472,6,0,0,6,0.0705128205128205,0.469896069321298,6.66398061946568,5,Z,1.0,3,5,0,False,R-A06,VER,205.0,A,D,0,Medium,SUP-001,Italy,"Clamps, jaws & tooling",96400,6,7,1,1230.0,False,85.09090909090911,578400
VL-CMP-0353,3,3,0,6,0.128205128205128,0.649743857401974,5.06800208773539,8,Z,1.3,2,4,0,False,R-B46,B,455.0,A,D,0,High,SUP-018,EU,"Clamps, jaws & tooling",369,3,7,1,2730.0,False,46.800000000000075,1107
TC-SNS-0440,1,2,1,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-F14,D,155.0,B,NC,0,High,SUP-006,EU,"Sensors, encoders & switches",725,1,4,0,310.0,False,,725
WA-PNE-0718,1,2,1,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-D72,F,44.47,C,NC,0,High,SUP-010,EU,Pneumatic valves & cylinders,24343,1,4,1,88.94,False,,24343
WA-PNE-0006,5,0,0,5,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.4,1,2,0,False,R-C19,E,105.0,B,NC,0,Critical,SUP-015,EU,Pneumatic valves & cylinders,3115,5,4,0,525.0,False,780.0000000000013,15575
WB-PCB-0805,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q84,D,430.0,A,NC,0,High,SUP-003,EU,Control boards & displays,3942,3,3,0,1290.0,False,,11826
WA-SNS-0527,2,0,0,2,0.0,0.0,,0,Z,1.3,1,2,0,False,R-Y25,B,95.0,B,NC,0,High,SUP-018,EU,"Sensors, encoders & switches",726,2,4,0,190.0,False,,1452
VL-MTR-0147,3,0,0,3,0.0,0.0,,0,Z,1.3,1,2,0,False,R-H88,E,2300.0,A,NC,0,High,SUP-018,EU,"Motors, drives & gearboxes",7830,3,4,0,6900.0,False,,23490
TE-PCB-0708,5,0,1,4,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.3,1,2,0,False,R-Q26,B,940.0,A,NC,0,Low,SUP-018,EU,Control boards & displays,167,5,4,1,3760.0,False,312.0000000000005,835
TC-SNS-0863,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-F87,B,150.0,A,NC,0,High,SUP-017,EU,"Sensors, encoders & switches",709,2,3,0,300.0,False,,1418
WA-SNS-0901,2,0,0,2,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,2.7,1,2,0,False,R-T83,E,90.0,B,NC,0,Medium,SUP-013,North America,"Sensors, encoders & switches",1466,2,3,0,180.0,False,156.00000000000026,2932
TE-SAF-0340,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q51,PALLET,710.0,A,NC,0,High,SUP-006,EU,"Safety locks, guards & interlocks",232290,3,4,0,2130.0,False,,696870
TC-MTR-0393,4,0,0,4,0.0256410256410256,0.15857095486057,6.18426723956223,4,Z,1.0,1,2,0,False,R-C42,VER,670.0,A,NC,0,High,SUP-009,Italy,"Motors, drives & gearboxes",28421,4,4,0,2680.0,False,156.00000000000026,113684
AD-PNE-0804,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-I28,D,85.0,B,NC,0,High,SUP-017,EU,Pneumatic valves & cylinders,2892,2,3,0,170.0,False,,5784
VL-SNS-0298,3,0,0,3,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-P71,E,205.0,A,NC,0,Critical,SUP-001,Italy,"Sensors, encoders & switches",11362,3,3,0,615.0,False,468.0000000000008,34086
